,rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed),year
2969,0.6111111111111112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.637931034482758
2970,0.5111111111111111,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.8448275862068932
2971,0.4259259259259259,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2972,0.5656565656565655,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2973,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8362068965517224
2974,0.3888888888888889,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2975,0.5061728395061729,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2976,0.711111111111111,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8448275862068932
2977,0.5555555555555556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2978,0.6621004566210045,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8448275862068932
2979,0.7414141414141413,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2980,0.2962962962962963,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2981,0.5648148148148147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2982,0.4682539682539682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2983,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068965517241352
2984,0.7448559670781891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
2985,0.6296296296296295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
2986,0.6203703703703702,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
2987,0.6349206349206349,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7241379310344804
2988,0.7222222222222221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
2989,0.675213675213675,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
2990,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
2991,0.5416666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155172413793096
2992,0.8124253285543608,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2993,0.4444444444444445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
2994,0.6713947990543736,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2995,0.49494949494949486,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8448275862068932
2996,0.7147147147147146,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2997,0.6746031746031744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2998,0.5864197530864197,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
2999,0.7142857142857142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3000,0.5384615384615383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3001,0.8444444444444443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3002,0.711111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3003,0.5845410628019323,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3004,0.3703703703703703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3005,0.5677083333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3006,0.7352245862884161,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3007,0.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3008,0.28888888888888886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8448275862068932
3009,0.4444444444444445,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8448275862068932
3010,0.7777777777777777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3011,0.7606837606837606,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8448275862068932
3012,0.7555555555555555,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3013,0.5185185185185186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8448275862068932
3014,0.5858585858585859,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8448275862068932
3015,0.7361111111111112,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.7327586206896548
3016,0.5833333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.68965517241379
3017,0.4102564102564103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3018,0.6984126984126984,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68965517241379
3019,0.6388888888888888,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5
3020,0.6296296296296295,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7241379310344804
3021,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4655172413793096
3022,0.7037037037037037,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7844827586206868
3023,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5
3024,0.6805555555555556,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3025,0.4444444444444445,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3026,0.5208333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3027,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3028,0.6190476190476191,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.8534482758620676
3029,0.7777777777777777,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3030,0.6388888888888888,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
3031,0.4444444444444445,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775862068965516
3032,0.6666666666666665,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6120689655172384
3033,0.4444444444444445,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6206896551724128
3034,0.5277777777777777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
3035,0.6388888888888888,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7844827586206868
3036,0.49206349206349204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3037,0.5353535353535352,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3038,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8362068965517224
3039,0.8888888888888888,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3040,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3041,0.8333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3042,0.6111111111111112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3043,0.2962962962962963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3044,0.6666666666666665,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3045,0.7777777777777777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3046,0.5263157894736841,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3047,0.644927536231884,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7068965517241352
3048,0.6666666666666665,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7327586206896548
3049,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3050,0.6805555555555556,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3051,0.6111111111111112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3052,0.3888888888888889,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3053,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
3054,0.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7327586206896548
3055,0.7666666666666666,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7327586206896548
3056,0.19999999999999996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3057,0.7373737373737375,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6810344827586192
3058,0.4603174603174603,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3059,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3060,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7327586206896548
3061,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3062,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3063,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3064,0.8518518518518516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3065,0.5833333333333333,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3066,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3067,0.16666666666666669,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7327586206896548
3068,0.05555555555555555,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3069,0.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3070,0.25925925925925924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3071,0.7136752136752136,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.7327586206896548
3072,0.1111111111111111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3073,0.2962962962962963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3074,0.2962962962962963,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3075,0.47222222222222215,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3076,0.4583333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7327586206896548
3077,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7327586206896548
3078,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7327586206896548
3079,0.5555555555555556,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3080,0.4444444444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3081,0.8333333333333333,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3082,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8534482758620676
3083,0.8253968253968254,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3084,0.5555555555555556,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8534482758620676
3085,0.7777777777777777,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3086,0.5413105413105412,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8534482758620676
3087,0.505050505050505,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3088,0.8333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3089,0.4259259259259259,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3090,0.7777777777777777,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3091,0.625,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3092,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3093,0.8888888888888888,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3094,0.35185185185185186,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3095,0.49206349206349204,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3096,0.8055555555555556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3097,0.6328502415458936,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3098,0.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3099,0.4444444444444445,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3100,0.5555555555555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3101,0.49999999999999994,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3102,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8448275862068932
3103,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551708
3104,0.6944444444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8103448275862064
3105,0.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189655172413772
3106,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7241379310344804
3107,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413793103448256
3108,0.7777777777777777,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387931034482758
3109,0.7407407407407407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525862068965516
3110,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5431034482758612
3111,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
3112,0.6111111111111112,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551724137931032
3113,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.801724137931032
3114,0.7407407407407407,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.5948275862068932
3115,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663793103448274
3116,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6724137931034484
3117,0.6111111111111112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3118,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6034482758620676
3119,0.5925925925925926,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3120,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6982758620689644
3121,0.5925925925925926,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551708
3122,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7586206896551708
3123,0.7592592592592591,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.7241379310344804
3124,0.7222222222222221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7586206896551708
3125,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6551724137931032
3126,0.5299145299145298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7068965517241352
3127,0.35185185185185186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3128,0.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8189655172413772
3129,0.6666666666666665,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7241379310344804
3130,0.6296296296296295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155172413793096
3131,0.6444444444444444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6206896551724128
3132,0.47222222222222215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3133,0.6694444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8534482758620676
3134,0.49999999999999994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3135,0.7777777777777777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3136,0.8050314465408805,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8448275862068932
3137,0.36666666666666664,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3138,0.3611111111111111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3139,0.6666666666666665,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3140,0.5436507936507937,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3141,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3142,0.6000000000000001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3143,0.7632850241545894,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3144,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8448275862068932
3145,0.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8448275862068932
3146,0.588235294117647,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.8534482758620676
3147,0.7363834422657951,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3148,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3149,0.35555555555555557,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3150,0.3333333333333333,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3151,0.7777777777777777,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8534482758620676
3152,0.694017094017094,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3153,0.41798941798941797,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8534482758620676
3154,0.27777777777777773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3155,0.3333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3156,0.6111111111111112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3157,0.3760683760683761,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3158,0.3777777777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3159,0.7037037037037037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3160,0.6666666666666665,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3161,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3162,0.7628524046434495,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6982758620689644
3163,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5172413793103416
3164,0.5555555555555556,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3165,0.6444444444444444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3166,0.4444444444444445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3167,0.5753086419753086,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3168,0.8888888888888888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3169,0.5333333333333332,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6982758620689644
3170,0.4444444444444445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155172413793096
3171,0.8148148148148149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.275862068965516
3172,0.6790123456790123,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68965517241379
3173,0.6666666666666665,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5775862068965516
3174,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551724137931032
3175,0.5185185185185186,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672413793103416
3176,0.5185185185185186,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484
3177,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7672413793103416
3178,0.49494949494949486,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484
3179,0.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663793103448274
3180,0.4444444444444445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155172413793096
3181,0.7777777777777777,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43965517241379004
3182,0.5555555555555556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5862068965517224
3183,0.7222222222222221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7327586206896548
3184,0.9444444444444444,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.45689655172413524
3185,0.6314363143631436,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3186,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3187,0.6888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8534482758620676
3188,0.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3189,0.7483660130718954,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676
3190,0.8888888888888888,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3191,0.6868686868686869,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8534482758620676
3192,0.5478036175710594,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8534482758620676
3193,0.6666666666666665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8362068965517224
3194,0.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932
3195,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551724137931032
3196,0.4444444444444445,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775862068965516
3197,0.6379928315412187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7672413793103416
